id,age,income,spending_score,savings,loan_amount,default
48431,45,143740,36,38498,236562,1
48432,53,44830,76,419595,753136,0
48433,59,37636,34,153849,374755,0
48434,57,45940,16,351340,686010,1
48435,49,39358,44,499345,643921,0
48436,63,144468,35,327263,463361,1
48437,30,114549,59,15321,359887,1
48438,38,118111,58,424613,329062,1
48439,66,80147,77,48884,62574,1
48440,56,23409,27,369989,191202,1
48441,55,118561,41,461452,776804,1
48442,26,88667,30,233862,577070,0
48443,37,123381,33,435427,303002,0
48444,37,96004,96,255862,500487,1
48445,25,131955,78,419270,752498,1
48446,31,28623,48,294895,81632,1
48447,37,48463,45,123723,447994,1
48448,52,52885,84,404258,781934,0
48449,62,91612,54,258049,175222,0
48450,38,55715,91,344514,635475,1
48451,58,124473,97,288228,798275,0
48452,58,69491,32,324948,35952,1
48453,39,52405,93,82909,793586,1
48454,60,128714,36,270554,360868,0
48455,23,70428,7,198810,248013,1
48456,61,143411,86,131850,719254,1
48457,44,81788,25,428753,736324,1
48458,21,72527,11,236294,235445,0
48459,21,92056,3,85121,309803,1
48460,45,80766,69,493113,477389,0
48461,44,54364,55,392025,542290,0
48462,34,85686,44,393415,572558,0
48463,56,115979,97,349015,171176,0
48464,55,20828,44,42936,776275,1
48465,69,50949,73,135680,798065,1
48466,46,112495,48,473651,693443,0
48467,57,109790,75,152175,305391,1
48468,24,61234,3,328110,528676,0
48469,25,114922,72,368991,476885,1
48470,58,62187,55,50402,202808,0
48471,50,111363,73,36305,240712,1
48472,49,84780,97,462113,723904,1
48473,52,84385,87,131300,379524,1
48474,35,64210,67,183662,82717,1
48475,68,109930,43,367238,347072,1
48476,60,110368,58,462614,570081,1
48477,33,53448,57,368848,505106,1
48478,35,28073,16,180663,125083,1
48479,55,101410,60,263749,294679,1
48480,42,98855,55,103805,746183,1
48481,51,141167,46,450750,584432,0
48482,21,146883,72,291529,58506,1
48483,22,29834,43,370839,31369,1
48484,31,72263,1,8874,154420,0
48485,18,39366,63,280236,217407,1
48486,39,25075,43,275355,25870,1
48487,63,52174,88,323934,156953,1
48488,38,67990,93,299875,29773,1
48489,30,99547,13,101150,133435,1
48490,65,144679,58,77749,142700,1
48491,53,141161,66,2720,24350,1
48492,46,20242,33,87999,268298,0
48493,55,50884,78,451231,695636,1
48494,26,41438,74,73930,690184,1
48495,50,36863,4,390090,604964,1
48496,39,83770,80,211587,308861,0
48497,34,25214,33,161093,458957,0
48498,40,84642,13,161439,798258,1
48499,53,57798,5,491225,462642,0
48500,23,78117,8,60703,55896,1
48501,65,61168,43,425126,199289,1
48502,56,29737,64,419305,487189,1
48503,46,44532,72,376092,558342,1
48504,44,32188,95,228802,699526,0
48505,22,146492,85,382063,269615,0
48506,26,113843,74,106655,469254,0
48507,41,85358,21,21736,415363,0
48508,36,104545,55,28153,154519,1
48509,50,53248,75,247565,91954,0
48510,47,125995,63,17943,103241,0
48511,57,70700,88,2041,243858,0
48512,69,45579,61,477600,647819,1
48513,21,49035,92,487393,114876,1
48514,49,145350,31,387294,201692,0
48515,66,120262,76,475121,499587,0
48516,18,54405,45,436632,542767,0
48517,51,105676,24,190325,101861,0
48518,38,55028,63,16840,28017,1
48519,48,37576,45,301079,212184,0
48520,31,111343,28,251685,701471,0
48521,43,22017,82,271941,13355,1
48522,39,83322,33,291893,141795,1
48523,51,148426,15,320292,274985,1
48524,50,33885,28,263868,676395,1
48525,30,141730,59,156528,325568,1
48526,49,135208,28,266352,436142,1
48527,25,41419,40,219175,738054,1
48528,39,68764,76,382458,23585,1
48529,58,66753,87,98829,588755,0
48530,37,60978,30,462502,330904,0
48531,38,78853,88,253587,276706,1
48532,51,50553,9,352861,736579,1
48533,66,68214,58,174854,431271,0
48534,47,122929,13,282838,400227,1
48535,23,55052,42,382262,443893,1
48536,52,117453,84,328755,799305,0
48537,44,87687,19,349247,655749,0
48538,37,37320,64,238781,44144,1
48539,66,69388,4,201448,277348,0
48540,55,99485,26,266260,61215,0
48541,57,116816,51,413633,334698,1
48542,31,121477,18,151834,228852,0
48543,27,71123,97,261622,276694,0
48544,69,113769,84,484287,254584,0
48545,59,49866,43,210205,688670,0
48546,32,68265,63,115284,111513,0
48547,57,147572,85,86693,410904,0
48548,60,48325,40,319830,191174,1
48549,65,83525,23,12898,122946,1
48550,20,29134,75,238100,282244,1
48551,32,85926,59,450341,486120,0
48552,62,88344,6,198622,402796,0
48553,48,89387,70,28529,612319,1
48554,28,144723,75,25160,329446,0
48555,63,32904,8,144083,393259,0
48556,56,67520,88,479648,480838,0
48557,36,41464,10,398519,250596,0
48558,32,97659,19,267500,543421,0
48559,55,90679,24,90959,497323,1
48560,37,138191,33,216671,119129,0
48561,39,66366,87,492028,90951,0
48562,24,100977,71,41042,470013,1
48563,31,45854,48,327249,444177,0
48564,21,82998,5,457978,42634,0
48565,26,63334,47,482262,765283,1
48566,56,93201,62,267705,35598,0
48567,42,67687,89,104761,275309,1
48568,64,53397,77,48736,401659,0
48569,52,106414,10,129992,166192,1
48570,54,31813,81,459057,244558,0
48571,66,77499,40,467923,710560,1
48572,44,124282,14,163347,409741,1
48573,45,70302,61,410063,513564,1
48574,41,143156,75,167932,367074,1
48575,50,88587,46,105343,548813,0
48576,50,141882,10,492708,20605,1
48577,33,27086,46,273487,618385,1
48578,40,27735,94,165450,409150,1
48579,63,110094,55,404257,154092,0
48580,28,28828,50,459021,409368,1
48581,63,102793,80,97493,294783,1
48582,57,130568,14,432915,615949,1
48583,36,45485,30,439334,212088,1
48584,51,69172,4,435468,240445,1
48585,40,74797,39,53444,394020,0
48586,27,25360,3,253660,364779,1
48587,54,75402,56,436844,793853,1
48588,64,101477,21,165563,283039,1
48589,18,73963,22,367765,465518,1
48590,19,110651,68,396841,384827,0
48591,68,142736,23,263165,50870,1
48592,39,99068,4,225989,13361,0
48593,34,72132,70,325018,216199,1
48594,64,91269,38,331386,327449,1
48595,41,99938,25,255503,436667,0
48596,67,47259,59,284604,481036,0
48597,38,30016,2,404942,425752,0
48598,57,53009,58,329558,240828,1
48599,46,104973,62,303534,223465,1
48600,31,31787,97,458426,94457,1
48601,25,102315,37,65044,121691,0
48602,47,140010,98,60799,427826,1
48603,39,122619,90,258851,264062,1
48604,40,100562,79,172157,127112,1
48605,57,122818,21,469609,764786,1
48606,68,121601,59,186120,742302,0
48607,30,123637,81,404906,537636,0
48608,45,137094,55,280341,156596,1
48609,47,28692,84,485159,664060,1
48610,22,23542,72,330544,708354,1
48611,27,93483,71,420590,49686,1
48612,56,66098,65,353183,728774,1
48613,26,146302,3,316898,579905,1
48614,31,52058,60,40039,215505,0
48615,55,32148,38,196427,701410,0
48616,27,63788,98,312890,327103,1
48617,50,143666,31,288266,426751,1
48618,28,65731,72,58173,553103,1
48619,57,120565,25,121943,651282,0
48620,23,120843,28,255065,416165,1
48621,34,28413,89,475415,475137,0
48622,53,120227,1,167485,661014,0
48623,23,108332,80,176434,408577,1
48624,64,103027,61,448331,414045,0
48625,27,24838,3,445194,349496,1
48626,66,75173,48,112550,497494,0
48627,59,54859,14,496222,773536,0
48628,22,119915,14,48249,279679,0
48629,36,90607,42,195205,434989,1
48630,24,56716,49,50089,154673,1
48631,41,77168,40,251834,526171,0
48632,68,52647,79,92773,136789,0
48633,59,102080,23,354931,321469,0
48634,36,82187,66,461069,468886,0
48635,28,29592,92,170925,203739,0
48636,20,57171,43,278137,311418,0
48637,47,148870,63,394897,507039,1
48638,60,48788,75,211169,517772,1
48639,55,118251,91,487933,171787,0
48640,23,33913,22,347334,132311,0
48641,64,104306,78,465474,646146,1
48642,52,79148,55,469545,536031,1
48643,39,53655,17,161026,133851,1
48644,28,52509,55,339578,722961,1
48645,25,58537,57,307210,92558,1
48646,44,42433,56,204373,575375,0
48647,46,99454,39,331146,129255,0
48648,25,63674,2,20411,94357,1
48649,40,33241,60,194892,402141,0
48650,46,83170,30,273165,144316,0
48651,33,102859,29,66867,676757,1
48652,52,64356,84,52018,744796,0
48653,25,82468,96,197445,301500,1
48654,25,105412,1,108301,320586,1
48655,62,116326,99,350544,163299,1
48656,50,120455,21,466090,685366,0
48657,59,110167,70,286925,167279,0
48658,22,143898,83,280128,285743,0
48659,54,95058,99,166647,534067,1
48660,34,149847,80,339343,376014,1
48661,39,77839,13,42183,633664,1
48662,31,80585,78,101096,456445,0
48663,55,86700,10,289554,764985,1
48664,49,122433,13,456260,409835,1
48665,31,25475,96,10981,263037,0
48666,61,50113,94,262866,384875,1
48667,37,61012,70,237578,405723,1
48668,39,88610,77,199661,568247,1
48669,47,85865,63,25191,109654,0
48670,50,118041,82,417902,645200,1
48671,22,126090,82,52466,130557,0
48672,35,35970,87,29256,499215,0
48673,63,98628,28,203572,568151,0
48674,24,130259,49,412716,140334,1
48675,46,21669,6,358013,44349,1
48676,64,61108,16,297705,640150,0
48677,26,72729,25,448806,34835,1
48678,64,131916,12,334314,629243,1
48679,65,77476,42,277386,224863,0
48680,58,22306,28,91530,141548,1
48681,24,54067,29,68459,171502,1
48682,24,113149,54,62902,694468,0
48683,66,133355,91,261450,214221,1
48684,60,27228,77,496189,694034,1
48685,23,141762,80,396932,412695,1
48686,63,63679,86,144222,346083,1
48687,64,42674,20,161086,509146,1
48688,57,57705,33,399712,574440,1
48689,44,119128,71,309493,219388,0
48690,21,91321,9,179802,563856,1
48691,18,75109,11,29250,393102,1
48692,23,40975,89,339786,708696,0
48693,48,43150,33,376369,312390,1
48694,18,90233,42,67745,798593,1
48695,22,142753,84,28733,331630,1
48696,36,76880,98,37043,761602,1
48697,22,147919,59,160904,797362,0
48698,22,70591,59,163407,543265,0
48699,66,32418,25,346954,395603,0
48700,48,114930,79,199152,743552,0
48701,61,66307,27,254914,517341,0
48702,24,73139,97,64384,668992,1
48703,32,143644,95,235264,731804,1
48704,68,90749,15,275529,779140,1
48705,30,55492,77,344366,86466,1
48706,29,60556,41,90454,474102,1
48707,36,89523,80,321735,480413,0
48708,30,36955,94,54994,687552,1
48709,44,147073,81,166640,793834,1
48710,55,133850,82,147648,695626,0
48711,50,85259,21,233948,410768,0
48712,23,29808,96,310806,299253,1
48713,30,57417,76,161144,171814,1
48714,30,21686,57,213284,687670,0
48715,30,77768,1,479808,3573,0
48716,37,39016,77,299659,513620,1
48717,53,22586,72,246970,112987,1
48718,54,144496,44,440545,261635,0
48719,62,46344,78,287875,397863,0
48720,26,104141,80,158060,141514,1
48721,34,147760,50,472968,92339,0
48722,52,70800,19,86493,133313,0
48723,69,36257,74,263688,200933,1
48724,35,133401,63,165294,265336,1
48725,42,20762,95,278382,540342,1
48726,32,115758,67,230274,754120,1
48727,40,138730,2,482593,392678,1
48728,18,95637,18,233903,766542,0
48729,58,66008,14,236094,68708,1
48730,55,116740,66,261545,453683,0
48731,35,70344,24,462789,439691,0
48732,18,122984,62,212263,456572,1
48733,56,135469,66,414375,700644,0
48734,27,98599,24,216888,768133,0
48735,48,71178,78,317102,388975,0
48736,55,31083,56,125460,655608,1
48737,24,64934,1,296341,271932,1
48738,55,22626,46,295454,124712,1
48739,25,73145,75,489851,240572,0
48740,51,141602,15,216813,531381,0
48741,26,28621,8,431652,129653,1
48742,42,50851,29,296559,352299,1
48743,44,102872,30,440119,40864,0
48744,58,64155,89,146585,785708,1
48745,24,44287,67,84568,186858,1
48746,49,127693,1,91995,562899,1
48747,26,60717,91,72463,382729,1
48748,34,34722,24,169674,586955,0
48749,52,66220,24,499543,185351,1
48750,65,22695,3,49015,91263,1
48751,33,72663,65,27017,349974,1
48752,19,118021,57,384949,175540,1
48753,60,122273,71,436462,617948,0
48754,48,131205,22,282798,648685,0
48755,33,57235,11,2520,474784,1
48756,64,133453,68,183613,238275,0
48757,50,85822,82,140620,223374,1
48758,38,32262,11,390221,57590,0
48759,34,55930,97,132298,29707,0
48760,52,78576,66,357166,494079,1
48761,68,55362,54,18063,357359,1
48762,69,25693,87,456507,378465,0
48763,24,94669,89,327505,138711,1
48764,46,42679,9,123878,360911,0
48765,28,57440,20,244781,41506,0
48766,47,30460,9,413662,133406,0
48767,35,94585,61,98229,442218,1
48768,63,66379,15,354814,189645,1
48769,33,148354,61,352243,330348,0
48770,23,95314,34,240410,731455,0
48771,19,43147,79,296585,385951,0
48772,60,20855,97,314527,424602,1
48773,60,100557,22,315674,663128,1
48774,27,58688,52,232329,578424,0
48775,21,127711,77,470226,114284,0
48776,66,142265,42,5781,793823,0
48777,27,76676,14,94728,566562,1
48778,26,62662,15,89366,112421,1
48779,62,148243,33,24156,323576,0
48780,60,33054,3,322122,645064,0
48781,59,108121,7,79844,68784,0
48782,41,97682,46,496665,360532,0
48783,22,115257,49,72618,796286,1
48784,52,73733,40,223537,333037,0
48785,21,70292,41,330609,430595,0
48786,52,42769,53,196708,438993,0
48787,59,142085,56,406517,248911,1
48788,30,37226,69,282812,716427,0
48789,54,56604,26,420408,86706,0
48790,49,131708,2,36839,590965,1
48791,62,81660,50,475014,103051,0
48792,18,97506,1,189390,779710,0
48793,28,78056,68,36414,428139,1
48794,43,44802,28,241209,787576,1
48795,20,71768,58,343382,485918,1
48796,66,87141,58,44531,631149,0
48797,68,56599,10,298273,459436,1
48798,30,39016,15,392686,399686,0
48799,49,45342,18,361024,60438,0
48800,65,90407,39,16063,644520,1
48801,67,108666,63,236423,127142,1
48802,40,33437,12,183091,250568,0
48803,69,83777,72,470681,444985,1
48804,40,59410,42,18250,463295,0
48805,68,74743,65,260959,592055,0
48806,47,143631,35,271086,205821,1
48807,23,63844,70,466801,57507,0
48808,24,77865,46,58572,413303,0
48809,64,148723,16,499317,638539,1
48810,47,35381,21,91762,104764,0
48811,54,74155,55,377918,127469,0
48812,65,134667,13,396142,449633,0
48813,49,27324,6,132063,171439,0
48814,23,46270,29,282636,230407,0
48815,52,28453,2,198062,241915,0
48816,49,67213,49,231729,315729,0
48817,29,62758,68,478790,297811,0
48818,21,61460,84,366131,130250,0
48819,49,60800,49,161276,531800,0
48820,52,129518,8,368292,265388,1
48821,65,112172,54,450677,727724,0
48822,33,97886,2,84310,499471,1
48823,68,141879,4,260742,91816,1
48824,32,81277,82,358627,633855,1
48825,58,66432,46,430299,745980,0
48826,69,145267,33,144887,634458,1
48827,19,131634,10,319171,613740,1
48828,23,77170,61,81347,510928,0
48829,31,147717,57,288727,120923,0
48830,58,83575,82,423676,114981,1
48831,46,69732,83,300600,538175,1
48832,59,41653,95,210495,169489,0
48833,43,120155,79,483925,3556,1
48834,35,42293,52,251985,722636,1
48835,64,104059,98,37306,662863,0
48836,21,71344,52,342635,701805,0
48837,54,42366,84,485753,717453,0
48838,55,136910,32,175543,494100,1
48839,42,80806,52,378745,381483,0
48840,64,39600,28,230024,641599,1
48841,69,145387,26,402664,593583,0
48842,46,112093,39,345927,269271,1
48843,51,139486,18,201468,786115,1
48844,33,26278,11,499713,214589,1
48845,54,135228,74,20188,756528,0
48846,47,106252,62,423380,290669,0
48847,40,21735,2,320848,128873,1
48848,53,96547,35,97740,63521,0
48849,45,73095,42,391379,56929,0
48850,18,148629,97,265686,204614,0
48851,25,142639,14,132493,618551,0
48852,59,144495,9,467982,560437,1
48853,32,91242,7,423664,438371,1
48854,51,42202,23,435074,655031,1
48855,36,57928,57,410516,746195,1
48856,61,149269,71,96105,430631,1
48857,47,110939,65,219707,40342,0
48858,27,59370,20,286636,501344,1
48859,61,61924,57,349432,459075,1
48860,44,124425,54,281592,566545,0
48861,37,146521,46,495257,542659,1
48862,42,126213,99,393974,215208,1
48863,26,123023,38,223990,485090,0
48864,57,100075,47,16841,214366,0
48865,51,52295,8,368591,597972,0
48866,38,107512,95,491755,124123,0
48867,41,71257,19,360749,763334,1
48868,24,146140,69,82370,427573,1
48869,21,92364,45,18063,97837,1
48870,68,67692,34,263126,158768,0
48871,25,99919,44,186906,547789,0
48872,30,49785,80,475920,14720,1
48873,38,128042,7,163552,301955,1
48874,52,78935,21,89288,327515,1
48875,22,27655,44,126787,1087,0
48876,69,114998,25,86277,746272,0
48877,25,89580,47,91987,383668,1
48878,19,51264,2,48839,37352,1
48879,41,138963,64,188481,703448,0
48880,59,131731,72,181876,686084,0
48881,33,134715,83,419444,442253,1
48882,21,127634,83,241802,337048,0
48883,47,22947,53,257313,572100,0
48884,63,32507,53,186627,99314,1
48885,47,77057,65,167726,714243,0
48886,52,124178,28,342545,673399,1
48887,59,68306,78,346065,763945,0
48888,30,96169,23,266321,221861,0
48889,54,69136,8,162106,296735,0
48890,66,136726,35,130094,358756,1
48891,66,125267,95,143139,150564,0
48892,28,84199,23,323901,786170,1
48893,36,75048,46,190902,112763,1
48894,35,38193,71,287058,773189,0
48895,34,94433,2,306926,340730,0
48896,28,82033,83,42436,790760,0
48897,32,38087,92,311199,235301,0
48898,25,79457,38,193081,394005,1
48899,61,23093,36,157991,144990,0
48900,46,146287,52,401460,789972,1
48901,34,92804,97,396292,351045,1
48902,43,117631,56,67946,195628,1
48903,22,118121,18,229341,537157,1
48904,21,114056,38,5349,596182,0
48905,41,121551,10,417196,114803,1
48906,28,102191,26,211694,540943,0
48907,47,90704,79,346063,107068,0
48908,57,78721,59,420536,15766,1
48909,65,108057,96,446155,510572,1
48910,65,109700,81,405697,444155,1
48911,52,92254,1,105232,176181,1
48912,61,33223,15,267868,114548,0
48913,62,132951,90,363499,300171,0
48914,50,62337,98,381205,471666,0
48915,53,67979,68,225800,225780,1
48916,38,39276,91,60303,753761,0
48917,55,21967,40,357850,671360,1
48918,22,49732,7,93028,397932,0
48919,22,29099,36,498184,411330,1
48920,38,123118,93,1553,739479,1
48921,42,23805,48,3908,301729,0
48922,27,79102,21,9931,537866,0
48923,36,84860,60,45835,306055,1
48924,49,59265,15,464424,156616,0
48925,35,119871,7,103004,255435,1
48926,51,110475,92,141389,349441,0
48927,65,140470,61,497099,370865,0
48928,32,41065,9,42815,280470,1
48929,41,85095,53,166861,373475,0
48930,22,123700,94,337267,48445,1
48931,49,20202,96,392386,349996,1
48932,26,87467,77,284486,130235,1
48933,22,109008,46,334458,246030,1
48934,22,47132,97,176573,168240,1
48935,58,127110,66,124980,367271,1
48936,58,122574,84,383299,8250,1
48937,51,82674,22,204609,430759,1
48938,24,58140,35,457131,186024,1
48939,43,99201,90,380385,218066,1
48940,18,146269,3,109739,506744,1
48941,69,48453,41,384808,224361,1
48942,51,148865,51,385558,314541,0
48943,43,105357,21,338784,238754,1
48944,49,53945,29,318372,778569,1
48945,29,127815,1,402581,574136,1
48946,23,60591,21,200235,146113,1
48947,37,85042,69,249076,765337,1
48948,36,39377,67,301722,8664,1
48949,33,82391,57,116284,332199,0
48950,21,111676,90,82331,668834,0
48951,49,87948,44,468270,643239,0
48952,35,45509,28,233159,321491,1
48953,22,72924,99,273859,789917,0
48954,67,74947,45,348628,318020,0
48955,23,76660,85,482194,492809,0
48956,31,61225,62,81702,177976,0
48957,69,141006,23,109688,79280,0
48958,66,47606,2,489729,395943,1
48959,35,77003,47,91000,335360,0
48960,27,36891,69,283294,527815,1
48961,40,83091,67,205779,550746,1
48962,68,37771,9,470839,696494,0
48963,35,89565,56,441769,239556,0
48964,21,102170,41,9118,297043,0
48965,69,71718,86,257986,330583,1
48966,49,28677,20,376662,687183,1
48967,64,118500,60,480839,2245,0
48968,23,135986,41,165043,113511,1
48969,43,25485,36,385801,521785,1
48970,23,113728,68,429769,795369,0
48971,52,79031,34,221066,745437,0
48972,58,47626,96,387272,86702,1
48973,60,84509,79,318095,386161,0
48974,22,31798,15,325673,197211,0
48975,31,34590,64,451633,775659,0
48976,19,57973,81,189663,305505,0
48977,68,63875,42,164178,429862,1
48978,57,30420,30,267323,201111,1
48979,30,48525,13,493979,414677,1
48980,68,54964,70,313917,395328,1
48981,22,70513,31,289842,740558,0
